repo,commit,parent_commit,file_path,method_name,method_start,method_end,hunk_id,github_link
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,shutdown,978,980,5bf51c66d2f8190d89f3bdce,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,shutdownNow,987,990,5bf51c66d2f8190d89f3bdcf,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,isShutdown,997,999,5bf51c66d2f8190d89f3bdd0,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,isTerminated,1006,1008,5bf51c66d2f8190d89f3bdd1,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,awaitTermination,1017,1020,5bf51c66d2f8190d89f3bdd2,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,DiskBackedPartitionStore,131,150,5bf51c66d2f8190d89f3bda2,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,getPartitionIds,152,174,5bf51c66d2f8190d89f3bda5,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,hasPartition,176,198,5bf51c66d2f8190d89f3bda6,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,getNumPartitions,200,222,5bf51c66d2f8190d89f3bda7,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,getOrCreatePartition,224,248,5bf51c66d2f8190d89f3bda8,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,putPartition,250,262,5bf51c66d2f8190d89f3bda9,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,deletePartition,264,275,5bf51c66d2f8190d89f3bdaa,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,removePartition,277,284,5bf51c66d2f8190d89f3bdab,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,addPartition,286,298,5bf51c66d2f8190d89f3bdac,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,toString,318,343,5bf51c66d2f8190d89f3bdae,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,incrementCounter,352,359,5bf51c66d2f8190d89f3bdaf,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,decrementCounter,368,375,5bf51c66d2f8190d89f3bdaf,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,bd4127b76ac058b34318d848cf00f5b8bef34a6c,614df7f9f064e8523b0732ae6ee951f0c9a4be1d,giraph-core/src/main/java/org/apache/giraph/partition/DiskBackedPartitionStore.java,readOutEdges,434,442,5bf51c66d2f8190d89f3bdb4,https://github.com/apache/giraph/commit/bd4127b76ac058b34318d848cf00f5b8bef34a6c#diff-a70a27868147ee7635b5a3cfb51060bfe5b43995126ad226a2f64c35d97bd3b3
apache/giraph,58576c81fed9f4eccb03366151c1cf280765d237,ffdddff32e7ac6e2cbb5ae8471c1192c69ac6a94,giraph-core/src/main/java/org/apache/giraph/utils/ExtendedByteArrayDataInput.java,readFully,59,62,5bf51c59d2f8190d89f3bd5b,https://github.com/apache/giraph/commit/58576c81fed9f4eccb03366151c1cf280765d237#diff-2268b0765a8f225220d46c12b65961112c307c051cd13d4c9c6305f8859979ef
apache/giraph,58576c81fed9f4eccb03366151c1cf280765d237,ffdddff32e7ac6e2cbb5ae8471c1192c69ac6a94,giraph-core/src/main/java/org/apache/giraph/utils/ByteStructIterator.java,hasNext,45,48,5bf51c58d2f8190d89f3bd55,https://github.com/apache/giraph/commit/58576c81fed9f4eccb03366151c1cf280765d237#diff-63cb733a2a622fd3df2e0b05d51c7eb2aef5d6fe0e62d1de064add4cc224d636
apache/giraph,58576c81fed9f4eccb03366151c1cf280765d237,ffdddff32e7ac6e2cbb5ae8471c1192c69ac6a94,giraph-core/src/main/java/org/apache/giraph/utils/io/BigDataInput.java,checkIfShouldMoveToNextDataInput,78,82,5bf51c5dd2f8190d89f3bd67,https://github.com/apache/giraph/commit/58576c81fed9f4eccb03366151c1cf280765d237#diff-7c1fb7f7cb7c13e8d32e16842b0e3f85918eb4a2e56e0ec792174ac08e7d51e2
apache/giraph,58576c81fed9f4eccb03366151c1cf280765d237,ffdddff32e7ac6e2cbb5ae8471c1192c69ac6a94,giraph-core/src/main/java/org/apache/giraph/utils/io/BigDataInput.java,skipBytes,168,177,5bf51c5dd2f8190d89f3bd68,https://github.com/apache/giraph/commit/58576c81fed9f4eccb03366151c1cf280765d237#diff-7c1fb7f7cb7c13e8d32e16842b0e3f85918eb4a2e56e0ec792174ac08e7d51e2
apache/giraph,58576c81fed9f4eccb03366151c1cf280765d237,ffdddff32e7ac6e2cbb5ae8471c1192c69ac6a94,giraph-core/src/main/java/org/apache/giraph/utils/io/BigDataInput.java,available,188,195,5bf51c5dd2f8190d89f3bd69,https://github.com/apache/giraph/commit/58576c81fed9f4eccb03366151c1cf280765d237#diff-7c1fb7f7cb7c13e8d32e16842b0e3f85918eb4a2e56e0ec792174ac08e7d51e2
apache/giraph,58576c81fed9f4eccb03366151c1cf280765d237,ffdddff32e7ac6e2cbb5ae8471c1192c69ac6a94,giraph-core/src/main/java/org/apache/giraph/utils/VertexIterator.java,hasNext,79,81,5bf51c5cd2f8190d89f3bd64,https://github.com/apache/giraph/commit/58576c81fed9f4eccb03366151c1cf280765d237#diff-ccc21d52aa26a4b3ea43e77437aaa488fa9838599ed86b90729668ca814c9455
apache/giraph,58576c81fed9f4eccb03366151c1cf280765d237,ffdddff32e7ac6e2cbb5ae8471c1192c69ac6a94,giraph-core/src/main/java/org/apache/giraph/edge/ByteArrayEdges.java,hasNext,160,163,5bf51c57d2f8190d89f3bd52,https://github.com/apache/giraph/commit/58576c81fed9f4eccb03366151c1cf280765d237#diff-500c2180b57d6177fbdad8dac9dcf9be77a1d4f76bf399d186ff7a6bb3d27d27
apache/giraph,58576c81fed9f4eccb03366151c1cf280765d237,ffdddff32e7ac6e2cbb5ae8471c1192c69ac6a94,giraph-core/src/main/java/org/apache/giraph/comm/requests/SendWorkerOneToAllMessagesRequest.java,doRequest,92,154,5bf51c57d2f8190d89f3bd4f,https://github.com/apache/giraph/commit/58576c81fed9f4eccb03366151c1cf280765d237#diff-5120c38db83182927483349de9d9a519e674cc2f2f1daa21bd354ed4f11a73fd
apache/giraph,58576c81fed9f4eccb03366151c1cf280765d237,ffdddff32e7ac6e2cbb5ae8471c1192c69ac6a94,giraph-core/src/main/java/org/apache/giraph/utils/ByteStructVertexIdIterator.java,hasNext,55,58,5bf51c58d2f8190d89f3bd58,https://github.com/apache/giraph/commit/58576c81fed9f4eccb03366151c1cf280765d237#diff-51e2d18be946fd30770eca901146e216299b313e3ebd92b2206a2fc78301d013
apache/giraph,64428a9d0f8bca0edb1ccf34d281e89747b295f7,58576c81fed9f4eccb03366151c1cf280765d237,giraph-core/src/main/java/org/apache/giraph/edge/AbstractEdgeStore.java,removePartitionEdges,130,131,5bf51c57d2f8190da7f3bd57,https://github.com/apache/giraph/commit/64428a9d0f8bca0edb1ccf34d281e89747b295f7#diff-65f204a0a1531f9306ddaea44e29290e19ff64b1fd4ff35b79fd2915ff87a4bd
apache/giraph,64428a9d0f8bca0edb1ccf34d281e89747b295f7,58576c81fed9f4eccb03366151c1cf280765d237,giraph-core/src/main/java/org/apache/giraph/edge/AbstractEdgeStore.java,moveEdgesToVertices,189,276,5bf51c57d2f8190da7f3bd58,https://github.com/apache/giraph/commit/64428a9d0f8bca0edb1ccf34d281e89747b295f7#diff-65f204a0a1531f9306ddaea44e29290e19ff64b1fd4ff35b79fd2915ff87a4bd
apache/giraph,64428a9d0f8bca0edb1ccf34d281e89747b295f7,58576c81fed9f4eccb03366151c1cf280765d237,giraph-core/src/main/java/org/apache/giraph/edge/AbstractEdgeStore.java,newCallable,209,264,5bf51c57d2f8190da7f3bd58,https://github.com/apache/giraph/commit/64428a9d0f8bca0edb1ccf34d281e89747b295f7#diff-65f204a0a1531f9306ddaea44e29290e19ff64b1fd4ff35b79fd2915ff87a4bd
apache/giraph,64428a9d0f8bca0edb1ccf34d281e89747b295f7,58576c81fed9f4eccb03366151c1cf280765d237,giraph-core/src/main/java/org/apache/giraph/edge/AbstractEdgeStore.java,call,212,262,5bf51c57d2f8190da7f3bd58,https://github.com/apache/giraph/commit/64428a9d0f8bca0edb1ccf34d281e89747b295f7#diff-65f204a0a1531f9306ddaea44e29290e19ff64b1fd4ff35b79fd2915ff87a4bd
apache/giraph,64428a9d0f8bca0edb1ccf34d281e89747b295f7,58576c81fed9f4eccb03366151c1cf280765d237,giraph-core/src/main/java/org/apache/giraph/edge/primitives/IntEdgeStore.java,removePartitionEdges,77,82,5bf51c58d2f8190da7f3bd5e,https://github.com/apache/giraph/commit/64428a9d0f8bca0edb1ccf34d281e89747b295f7#diff-11c03e50e293f521ba914ca6d2a5da5b66f5edaae2b5823f8f016298f9a58ecf
apache/giraph,64428a9d0f8bca0edb1ccf34d281e89747b295f7,58576c81fed9f4eccb03366151c1cf280765d237,giraph-core/src/main/java/org/apache/giraph/edge/SimpleEdgeStore.java,removePartitionEdges,89,94,5bf51c57d2f8190da7f3bd5b,https://github.com/apache/giraph/commit/64428a9d0f8bca0edb1ccf34d281e89747b295f7#diff-fa585e44645f934976136ea38056220b3bbeeb7c4052bf1ccb5829642d574e9a
apache/giraph,64428a9d0f8bca0edb1ccf34d281e89747b295f7,58576c81fed9f4eccb03366151c1cf280765d237,giraph-core/src/main/java/org/apache/giraph/edge/primitives/LongEdgeStore.java,removePartitionEdges,78,83,5bf51c58d2f8190da7f3bd61,https://github.com/apache/giraph/commit/64428a9d0f8bca0edb1ccf34d281e89747b295f7#diff-c34867ef732043931f7112475f214d33e23341829edcd84f27fc43b4d9a31104
apache/giraph,dcbb4805887fa5dc2e3fb21c8a6769aa4172c986,4d227c289ad98c3ff58e49812b47bdea92976c39,giraph-core/src/main/java/org/apache/giraph/comm/netty/NettyClient.java,stop,545,576,5bf51c62d2f8190d9df3bda3,https://github.com/apache/giraph/commit/dcbb4805887fa5dc2e3fb21c8a6769aa4172c986#diff-19dc6ed0f7feae40817a2fa95a796de2faf4dfec5b01d7ba3b172f2e00eb8c8c
apache/giraph,dcbb4805887fa5dc2e3fb21c8a6769aa4172c986,4d227c289ad98c3ff58e49812b47bdea92976c39,giraph-core/src/main/java/org/apache/giraph/comm/netty/NettyClient.java,operationComplete,557,573,5bf51c62d2f8190d9df3bda3,https://github.com/apache/giraph/commit/dcbb4805887fa5dc2e3fb21c8a6769aa4172c986#diff-19dc6ed0f7feae40817a2fa95a796de2faf4dfec5b01d7ba3b172f2e00eb8c8c
apache/giraph,0bcc76de532636985a020ed4f41129041bffa850,46d7d901e35e83e4b95f95edda3217d08fb5b690,giraph-core/src/main/java/org/apache/giraph/comm/netty/SaslNettyClient.java,SaslNettyClient,68,85,5bf51c4ad2f8190d89f3bce6,https://github.com/apache/giraph/commit/0bcc76de532636985a020ed4f41129041bffa850#diff-3d1f7af1e60f76849ea0b29cf2e497cf2aab3817cb5033765b4e536f2fc19bf1
apache/giraph,0bcc76de532636985a020ed4f41129041bffa850,46d7d901e35e83e4b95f95edda3217d08fb5b690,giraph-core/src/main/java/org/apache/giraph/comm/netty/SaslNettyServer.java,SaslNettyServer,74,101,5bf51c4ad2f8190d89f3bceb,https://github.com/apache/giraph/commit/0bcc76de532636985a020ed4f41129041bffa850#diff-f755b00c5ea7731b93a00b1aaf566ae5a5000d0577b1c22badbe4e360dfaacb3
apache/giraph,7f2d58445e2353a1a42fbb4282ed5cad724186b5,8675c84a8eb3693efa4aa319860a2714556de02e,giraph-core/src/main/java/org/apache/giraph/master/BspServiceMaster.java,getWorkerInfosFromPath,400,421,5bf51c49d2f8190d93f3bc98,https://github.com/apache/giraph/commit/7f2d58445e2353a1a42fbb4282ed5cad724186b5#diff-e5bc6c302340a13f125d6d4a02104349fbcddce052ccd2ca93f43eab41d21115
apache/giraph,7f2d58445e2353a1a42fbb4282ed5cad724186b5,8675c84a8eb3693efa4aa319860a2714556de02e,giraph-core/src/main/java/org/apache/giraph/master/BspServiceMaster.java,prepareCheckpointRestart,771,828,5bf51c49d2f8190d93f3bc99,https://github.com/apache/giraph/commit/7f2d58445e2353a1a42fbb4282ed5cad724186b5#diff-e5bc6c302340a13f125d6d4a02104349fbcddce052ccd2ca93f43eab41d21115
apache/giraph,7f2d58445e2353a1a42fbb4282ed5cad724186b5,8675c84a8eb3693efa4aa319860a2714556de02e,giraph-core/src/main/java/org/apache/giraph/master/BspServiceMaster.java,finalizeCheckpoint,1079,1119,5bf51c49d2f8190d93f3bc9b,https://github.com/apache/giraph/commit/7f2d58445e2353a1a42fbb4282ed5cad724186b5#diff-e5bc6c302340a13f125d6d4a02104349fbcddce052ccd2ca93f43eab41d21115
apache/giraph,7f2d58445e2353a1a42fbb4282ed5cad724186b5,8675c84a8eb3693efa4aa319860a2714556de02e,giraph-core/src/main/java/org/apache/giraph/worker/BspServiceWorker.java,createCheckpointFilePathSafe,1464,1474,5bf51c49d2f8190d93f3bc9e,https://github.com/apache/giraph/commit/7f2d58445e2353a1a42fbb4282ed5cad724186b5#diff-046a9cd1b6d0438856d5640f30e231fafcdc4d75cdc3621c6b78ceb4f14af4cb
apache/giraph,7f2d58445e2353a1a42fbb4282ed5cad724186b5,8675c84a8eb3693efa4aa319860a2714556de02e,giraph-core/src/main/java/org/apache/giraph/worker/BspServiceWorker.java,getSavedCheckpoint,1483,1486,5bf51c49d2f8190d93f3bc9f,https://github.com/apache/giraph/commit/7f2d58445e2353a1a42fbb4282ed5cad724186b5#diff-046a9cd1b6d0438856d5640f30e231fafcdc4d75cdc3621c6b78ceb4f14af4cb
apache/giraph,6140c873a6b4938550a99f58b12bde4de8a6678e,dc2cd63d0e570064f41326bcc09b3d074fe3a01f,giraph-core/src/main/java/org/apache/giraph/job/JobProgressTracker.java,JobProgressTracker,62,139,5bf51c64d2f8190d85f3bd63,https://github.com/apache/giraph/commit/6140c873a6b4938550a99f58b12bde4de8a6678e#diff-845ad535618d3616e0c2293628519ff4d49fab5307b5a2374a06c827eb27a234
apache/giraph,6140c873a6b4938550a99f58b12bde4de8a6678e,dc2cd63d0e570064f41326bcc09b3d074fe3a01f,giraph-core/src/main/java/org/apache/giraph/job/JobProgressTracker.java,run,82,135,5bf51c64d2f8190d85f3bd63,https://github.com/apache/giraph/commit/6140c873a6b4938550a99f58b12bde4de8a6678e#diff-845ad535618d3616e0c2293628519ff4d49fab5307b5a2374a06c827eb27a234
apache/giraph,6d603ec7ddbb78cfa1b0bf14e3efa22a0676f5c8,17fac729227197a3577d2a1c179c6cc5368165d3,giraph-core/src/main/java/org/apache/giraph/worker/WorkerProgressWriter.java,WorkerProgressWriter,46,67,5bf51c64d2f8190d97f3be6d,https://github.com/apache/giraph/commit/6d603ec7ddbb78cfa1b0bf14e3efa22a0676f5c8#diff-90e23e97d5129586fd9e2ce6af20990a7a2e6d392a5ff076d7d3b67df88677a6
apache/giraph,6d603ec7ddbb78cfa1b0bf14e3efa22a0676f5c8,17fac729227197a3577d2a1c179c6cc5368165d3,giraph-core/src/main/java/org/apache/giraph/worker/WorkerProgressWriter.java,run,49,64,5bf51c64d2f8190d97f3be6e,https://github.com/apache/giraph/commit/6d603ec7ddbb78cfa1b0bf14e3efa22a0676f5c8#diff-90e23e97d5129586fd9e2ce6af20990a7a2e6d392a5ff076d7d3b67df88677a6
apache/giraph,6d603ec7ddbb78cfa1b0bf14e3efa22a0676f5c8,17fac729227197a3577d2a1c179c6cc5368165d3,giraph-core/src/main/java/org/apache/giraph/worker/WorkerProgressWriter.java,stop,72,75,5bf51c64d2f8190d97f3be6f,https://github.com/apache/giraph/commit/6d603ec7ddbb78cfa1b0bf14e3efa22a0676f5c8#diff-90e23e97d5129586fd9e2ce6af20990a7a2e6d392a5ff076d7d3b67df88677a6
apache/giraph,6d603ec7ddbb78cfa1b0bf14e3efa22a0676f5c8,17fac729227197a3577d2a1c179c6cc5368165d3,giraph-core/src/main/java/org/apache/giraph/worker/BspServiceWorker.java,cleanup,1174,1233,5bf51c63d2f8190d97f3be69,https://github.com/apache/giraph/commit/6d603ec7ddbb78cfa1b0bf14e3efa22a0676f5c8#diff-046a9cd1b6d0438856d5640f30e231fafcdc4d75cdc3621c6b78ceb4f14af4cb
apache/giraph,441ec8bef03644c9d629f871993c14ff5442409a,9e1a5a05368a1543aaf6bea0176b9d79058e03b9,giraph-core/src/main/java/org/apache/giraph/worker/BspServiceWorker.java,saveVertices,1054,1185,5bf51c55d2f8190d93f3bd1f,https://github.com/apache/giraph/commit/441ec8bef03644c9d629f871993c14ff5442409a#diff-046a9cd1b6d0438856d5640f30e231fafcdc4d75cdc3621c6b78ceb4f14af4cb
apache/giraph,441ec8bef03644c9d629f871993c14ff5442409a,9e1a5a05368a1543aaf6bea0176b9d79058e03b9,giraph-core/src/main/java/org/apache/giraph/worker/BspServiceWorker.java,newCallable,1099,1157,5bf51c55d2f8190d93f3bd1f,https://github.com/apache/giraph/commit/441ec8bef03644c9d629f871993c14ff5442409a#diff-046a9cd1b6d0438856d5640f30e231fafcdc4d75cdc3621c6b78ceb4f14af4cb
apache/giraph,441ec8bef03644c9d629f871993c14ff5442409a,9e1a5a05368a1543aaf6bea0176b9d79058e03b9,giraph-core/src/main/java/org/apache/giraph/worker/BspServiceWorker.java,call,1105,1155,5bf51c55d2f8190d93f3bd1f,https://github.com/apache/giraph/commit/441ec8bef03644c9d629f871993c14ff5442409a#diff-046a9cd1b6d0438856d5640f30e231fafcdc4d75cdc3621c6b78ceb4f14af4cb
apache/giraph,ffdddff32e7ac6e2cbb5ae8471c1192c69ac6a94,372c35ebccedf64266a38a35e365d3810642fef2,giraph-core/src/main/java/org/apache/giraph/worker/BspServiceWorker.java,loadMapping,323,365,5bf51c57d2f8190d93f3bd28,https://github.com/apache/giraph/commit/ffdddff32e7ac6e2cbb5ae8471c1192c69ac6a94#diff-046a9cd1b6d0438856d5640f30e231fafcdc4d75cdc3621c6b78ceb4f14af4cb
apache/giraph,ffdddff32e7ac6e2cbb5ae8471c1192c69ac6a94,372c35ebccedf64266a38a35e365d3810642fef2,giraph-core/src/main/java/org/apache/giraph/worker/BspServiceWorker.java,setup,526,703,5bf51c57d2f8190d93f3bd2a,https://github.com/apache/giraph/commit/ffdddff32e7ac6e2cbb5ae8471c1192c69ac6a94#diff-046a9cd1b6d0438856d5640f30e231fafcdc4d75cdc3621c6b78ceb4f14af4cb
apache/giraph,480475a51776bfb20d9515978b7803ca14b0dd05,7f2d58445e2353a1a42fbb4282ed5cad724186b5,giraph-core/src/main/java/org/apache/giraph/edge/AbstractEdgeStore.java,moveEdgesToVertices,187,274,5bf51c49d2f8190d97f3bd73,https://github.com/apache/giraph/commit/480475a51776bfb20d9515978b7803ca14b0dd05#diff-65f204a0a1531f9306ddaea44e29290e19ff64b1fd4ff35b79fd2915ff87a4bd
apache/giraph,480475a51776bfb20d9515978b7803ca14b0dd05,7f2d58445e2353a1a42fbb4282ed5cad724186b5,giraph-core/src/main/java/org/apache/giraph/edge/AbstractEdgeStore.java,newCallable,207,262,5bf51c49d2f8190d97f3bd73,https://github.com/apache/giraph/commit/480475a51776bfb20d9515978b7803ca14b0dd05#diff-65f204a0a1531f9306ddaea44e29290e19ff64b1fd4ff35b79fd2915ff87a4bd
apache/giraph,480475a51776bfb20d9515978b7803ca14b0dd05,7f2d58445e2353a1a42fbb4282ed5cad724186b5,giraph-core/src/main/java/org/apache/giraph/edge/AbstractEdgeStore.java,call,210,260,5bf51c49d2f8190d97f3bd73,https://github.com/apache/giraph/commit/480475a51776bfb20d9515978b7803ca14b0dd05#diff-65f204a0a1531f9306ddaea44e29290e19ff64b1fd4ff35b79fd2915ff87a4bd
apache/giraph,d1a061e1a5382a12d03407d6bb1c19801fcc7fb1,e6c4c4170aa675819dc17761470806eaec08bb33,giraph-core/src/main/java/org/apache/giraph/zk/ZooKeeperManager.java,ZooKeeperManager,138,171,5bf51c6ed2f8190d89f3be18,https://github.com/apache/giraph/commit/d1a061e1a5382a12d03407d6bb1c19801fcc7fb1#diff-6e0d4dd5e2487d2cee8da1f745fe3868c62fee02ad76030361b452992113c09a
apache/giraph,d1a061e1a5382a12d03407d6bb1c19801fcc7fb1,e6c4c4170aa675819dc17761470806eaec08bb33,giraph-core/src/main/java/org/apache/giraph/zk/ZooKeeperManager.java,waitUntilAllTasksDone,814,848,5bf51c6ed2f8190d89f3be1c,https://github.com/apache/giraph/commit/d1a061e1a5382a12d03407d6bb1c19801fcc7fb1#diff-6e0d4dd5e2487d2cee8da1f745fe3868c62fee02ad76030361b452992113c09a
apache/giraph,419445017610d1c65db1bfafa0cd09e094b7156f,585511f7c0d1cdb0d515a979dcc00641df2a026f,giraph-core/src/main/java/org/apache/giraph/metrics/AggregatedMetrics.java,add,65,78,5bf51c6dd2f8190d8af3bd7f,https://github.com/apache/giraph/commit/419445017610d1c65db1bfafa0cd09e094b7156f#diff-35dfa4ca09e66940261d618fff08889e484b36e7fcc14bfcedbd0378c6a95c29
apache/giraph,419445017610d1c65db1bfafa0cd09e094b7156f,585511f7c0d1cdb0d515a979dcc00641df2a026f,giraph-core/src/main/java/org/apache/giraph/metrics/AggregatedMetrics.java,print,87,105,5bf51c6dd2f8190d8af3bd80,https://github.com/apache/giraph/commit/419445017610d1c65db1bfafa0cd09e094b7156f#diff-35dfa4ca09e66940261d618fff08889e484b36e7fcc14bfcedbd0378c6a95c29
apache/giraph,419445017610d1c65db1bfafa0cd09e094b7156f,585511f7c0d1cdb0d515a979dcc00641df2a026f,giraph-core/src/main/java/org/apache/giraph/graph/GraphTaskManager.java,completeSuperstepAndCollectStats,410,419,5bf51c6dd2f8190d8af3bd7c,https://github.com/apache/giraph/commit/419445017610d1c65db1bfafa0cd09e094b7156f#diff-215507bafc57bb2e84600624c3e37e7724f2492695f4859ee0bbe72efb5af5c2
apache/giraph,419445017610d1c65db1bfafa0cd09e094b7156f,585511f7c0d1cdb0d515a979dcc00641df2a026f,giraph-core/src/main/java/org/apache/giraph/bsp/CentralizedServiceWorker.java,finishSuperstep,134,135,5bf51c6cd2f8190d8af3bd79,https://github.com/apache/giraph/commit/419445017610d1c65db1bfafa0cd09e094b7156f#diff-cf91d61af8f4c3b8480d7eb7bdb879fd8efb692924ab3971510578208a345a1e
